hand,height,player,age,ace,df,bpSaved
R,183.0,103863 - Mikhail Elgin,26 ~ 30,5.666666666666667,2.1666666666666665,0.405
R,183.0,103863 - Mikhail Elgin,31 ~ 35,2.0,1.5,0.35500000000000004
R,183.0,103868 - Ivan Navarro,21 ~ 25,6.333333333333333,3.2777777777777777,0.6427777777777778
R,183.0,103868 - Ivan Navarro,26 ~ 30,7.12987012987013,3.25974025974026,0.5177922077922078
R,188.0,103888 - Mardy Fish,- 20,8.303030303030303,3.393939393939394,0.5330303030303031
R,188.0,103888 - Mardy Fish,21 ~ 25,10.613636363636363,3.602272727272727,0.5890340909090909
R,188.0,103888 - Mardy Fish,26 ~ 30,10.11063829787234,2.3787234042553194,0.5598297872340425
R,188.0,103888 - Mardy Fish,31 ~ 35,8.130434782608695,3.0434782608695654,0.5747826086956521
R,183.0,103893 - Paolo Lorenzi,21 ~ 25,0.3333333333333333,2.3333333333333335,0.44999999999999996
R,183.0,103893 - Paolo Lorenzi,26 ~ 30,3.230769230769231,2.9743589743589745,0.5294871794871796
R,183.0,103893 - Paolo Lorenzi,31 ~ 35,3.7628205128205128,2.4294871794871793,0.544551282051282
R,183.0,103893 - Paolo Lorenzi,36 ~ 40,4.746478873239437,3.3380281690140845,0.6004225352112675
R,175.0,103894 - Phillip King,- 20,1.6666666666666667,2.0,0.36333333333333334
R,175.0,103894 - Phillip King,21 ~ 25,8.0,1.6666666666666667,0.63
R,175.0,103894 - Phillip King,26 ~ 30,1.5,4.0,0.32
R,185.0,103898 - Julien Benneteau,- 20,3.0,1.6666666666666667,0.5933333333333334
R,185.0,103898 - Julien Benneteau,21 ~ 25,4.169117647058823,3.176470588235294,0.5552941176470588
R,185.0,103898 - Julien Benneteau,26 ~ 30,5.90625,3.455357142857143,0.5427678571428571
R,185.0,103898 - Julien Benneteau,31 ~ 35,7.134228187919463,3.140939597315436,0.515503355704698
R,185.0,103898 - Julien Benneteau,36 ~ 40,9.090909090909092,5.333333333333333,0.5648484848484848
R,180.0,103900 - David Nalbandian,- 20,2.9859154929577465,3.8450704225352115,0.5367605633802817
R,180.0,103900 - David Nalbandian,21 ~ 25,3.4852320675105486,3.1223628691983123,0.5615189873417721
R,180.0,103900 - David Nalbandian,26 ~ 30,4.364583333333333,3.2760416666666665,0.5495833333333334
R,180.0,103900 - David Nalbandian,31 ~ 35,4.714285714285714,4.357142857142857,0.505
R,190.0,103902 - Jan Mertl,31 ~ 35,8.5,6.5,0.555
R,185.0,103908 - Paul Henri Mathieu,- 20,4.172413793103448,3.103448275862069,0.5886206896551724
R,185.0,103908 - Paul Henri Mathieu,21 ~ 25,4.616915422885572,2.8407960199004973,0.5317412935323382
R,185.0,103908 - Paul Henri Mathieu,26 ~ 30,5.7942857142857145,3.165714285714286,0.5798857142857143
R,185.0,103908 - Paul Henri Mathieu,31 ~ 35,4.972477064220183,3.9357798165137616,0.5538532110091743
R,185.0,103908 - Paul Henri Mathieu,36 ~ 40,1.5,3.5,0.29000000000000004
R,175.0,103909 - Guillermo Coria,- 20,3.235294117647059,2.3088235294117645,0.5770588235294118
R,175.0,103909 - Guillermo Coria,21 ~ 25,2.963302752293578,3.908256880733945,0.5490366972477064
R,175.0,103909 - Guillermo Coria,26 ~ 30,1.0,11.25,0.43625
R,188.0,103912 - Mario Radic,- 20,3.25,4.5,0.5275
R,188.0,103912 - Mario Radic,21 ~ 25,6.5,4.0,0.57
R,190.0,103917 - Nicolas Mahut,- 20,7.5,3.375,0.50375
R,190.0,103917 - Nicolas Mahut,21 ~ 25,8.222222222222221,4.592592592592593,0.5609876543209876
R,190.0,103917 - Nicolas Mahut,26 ~ 30,9.129032258064516,3.6048387096774195,0.5920161290322581
R,190.0,103917 - Nicolas Mahut,31 ~ 35,6.891472868217054,2.9147286821705425,0.5566666666666666
R,190.0,103917 - Nicolas Mahut,36 ~ 40,6.75,3.2142857142857144,0.6032142857142858
R,175.0,103921 - Sonchat Ratiwatana,21 ~ 25,3.0,3.0,0.62
R,180.0,103925 - Gabriel Moraru,21 ~ 25,1.0,1.0,0.5
R,180.0,103925 - Gabriel Moraru,26 ~ 30,2.0,0.0,0.55
L,178.0,103926 - Daniel Munoz de la Nava,26 ~ 30,2.25,2.6666666666666665,0.4858333333333334
L,178.0,103926 - Daniel Munoz de la Nava,31 ~ 35,3.3333333333333335,4.333333333333333,0.6141666666666666
L,188.0,103958 - Philip Gubenco,- 20,2.0,1.0,0.5
R,193.0,103963 - Filip Urban,21 ~ 25,2.5,3.0,0.42000000000000004
R,170.0,103964 - Tobias Klein,21 ~ 25,0.0,4.0,0.71
R,185.0,103967 - Michael Lammer,21 ~ 25,3.125,4.0,0.47875
R,185.0,103967 - Michael Lammer,26 ~ 30,2.923076923076923,2.3076923076923075,0.5415384615384615
R,183.0,103969 - Roman Borvanov,26 ~ 30,7.0,5.0,0.57
R,175.0,103970 - David Ferrer,- 20,1.0666666666666667,2.533333333333333,0.4013333333333334
R,175.0,103970 - David Ferrer,21 ~ 25,2.54421768707483,2.6666666666666665,0.5452721088435374
R,175.0,103970 - David Ferrer,26 ~ 30,3.2045454545454546,2.184659090909091,0.5803693181818181
R,175.0,103970 - David Ferrer,31 ~ 35,2.70446735395189,2.9587628865979383,0.5909621993127149
R,175.0,103970 - David Ferrer,36 ~ 40,2.0952380952380953,3.8095238095238093,0.5588095238095239
R,180.0,103971 - Karol Beck,- 20,14.0,6.4,0.6559999999999999
R,180.0,103971 - Karol Beck,21 ~ 25,6.4324324324324325,4.45045045045045,0.5310810810810811
R,180.0,103971 - Karol Beck,26 ~ 30,5.888888888888889,4.4,0.520888888888889
R,178.0,103976 - Juan Pablo Brzezicki,21 ~ 25,1.5555555555555556,2.7777777777777777,0.56
R,178.0,103976 - Juan Pablo Brzezicki,26 ~ 30,1.8571428571428572,2.0714285714285716,0.5585714285714286
R,180.0,103990 - Tommy Robredo,- 20,2.8684210526315788,3.1315789473684212,0.5514912280701755
R,180.0,103990 - Tommy Robredo,21 ~ 25,3.542682926829268,2.442073170731707,0.5599085365853658
R,180.0,103990 - Tommy Robredo,26 ~ 30,3.902439024390244,1.9951219512195122,0.5446829268292682
R,180.0,103990 - Tommy Robredo,31 ~ 35,4.579268292682927,2.067073170731707,0.5705487804878049
R,180.0,103990 - Tommy Robredo,36 ~ 40,1.5,2.25,0.2375
R,190.0,103997 - Lukasz Kubot,21 ~ 25,2.8,3.6666666666666665,0.4573333333333333
R,190.0,103997 - Lukasz Kubot,26 ~ 30,4.62962962962963,4.644444444444445,0.5465185185185185
R,190.0,103997 - Lukasz Kubot,31 ~ 35,7.111111111111111,4.977777777777778,0.5482222222222222
R,178.0,103999 - Thiago Alves,- 20,4.0,5.0,0.4
R,178.0,103999 - Thiago Alves,21 ~ 25,2.090909090909091,2.272727272727273,0.3972727272727273
R,178.0,103999 - Thiago Alves,26 ~ 30,3.375,2.9375,0.52625
R,190.0,104001 - Brian Wilson,21 ~ 25,4.6,6.0,0.692
R,185.0,104003 - Victor Crivoi,21 ~ 25,2.0,1.6666666666666667,0.44333333333333336
R,185.0,104003 - Victor Crivoi,26 ~ 30,3.8,2.0285714285714285,0.5402857142857143
R,185.0,104003 - Victor Crivoi,31 ~ 35,1.0,3.0,0.5
R,173.0,104004 - Filip Prpic,- 20,0.0,0.0,0.38
R,173.0,104004 - Filip Prpic,21 ~ 25,2.6,3.8,0.62
R,173.0,104004 - Filip Prpic,26 ~ 30,4.166666666666667,3.5,0.6933333333333334
R,193.0,104007 - Andre Ghem,21 ~ 25,5.5,3.5,0.715
R,193.0,104007 - Andre Ghem,26 ~ 30,3.0,1.0,0.4
R,193.0,104007 - Andre Ghem,31 ~ 35,1.25,1.5,0.595
R,183.0,104010 - Dieter Kindlmann,21 ~ 25,1.8333333333333333,3.6666666666666665,0.5283333333333333
R,183.0,104010 - Dieter Kindlmann,26 ~ 30,1.3333333333333333,4.833333333333333,0.5516666666666666
R,193.0,104019 - Kristof Vliegen,- 20,4.6,2.2,0.41600000000000004
R,193.0,104019 - Kristof Vliegen,21 ~ 25,5.6106870229007635,2.2061068702290076,0.5470992366412214
R,193.0,104019 - Kristof Vliegen,26 ~ 30,6.5,2.3461538461538463,0.5046153846153846
R,180.0,104021 - Marco Mirnegg,21 ~ 25,0.0,4.0,0.67
R,183.0,104022 - Mikhail Youzhny,- 20,3.0833333333333335,2.638888888888889,0.559537037037037
R,183.0,104022 - Mikhail Youzhny,21 ~ 25,4.442687747035573,2.58102766798419,0.5577470355731226
R,183.0,104022 - Mikhail Youzhny,26 ~ 30,4.295880149812734,2.49438202247191,0.5588014981273408
R,183.0,104022 - Mikhail Youzhny,31 ~ 35,3.8461538461538463,2.899408284023669,0.5836686390532544
R,183.0,104022 - Mikhail Youzhny,36 ~ 40,3.4166666666666665,3.7083333333333335,0.5629166666666666
R,196.0,104025 - Amer Delic,21 ~ 25,9.83673469387755,2.979591836734694,0.5708163265306122
R,196.0,104025 - Amer Delic,26 ~ 30,11.458333333333334,3.5416666666666665,0.7287500000000001
R,198.0,104026 - Joachim Johansson,- 20,11.833333333333334,3.8333333333333335,0.5116666666666667
R,198.0,104026 - Joachim Johansson,21 ~ 25,15.257731958762887,4.752577319587629,0.5987628865979381
R,198.0,104026 - Joachim Johansson,26 ~ 30,15.0,2.5714285714285716,0.5571428571428572
R,198.0,104026 - Joachim Johansson,31 ~ 35,11.0,2.0,0.9099999999999999
R,178.0,104027 - Pablo Gonzalez,- 20,3.0,5.0,0.8
R,188.0,104034 - Dmitry Vlasov,- 20,1.0,3.0,0.55
R,183.0,104035 - Bobby Reynolds,21 ~ 25,9.28125,4.65625,0.5596875
R,183.0,104035 - Bobby Reynolds,26 ~ 30,8.475409836065573,3.098360655737705,0.537704918032787
R,183.0,104035 - Bobby Reynolds,31 ~ 35,8.333333333333334,4.166666666666667,0.5499999999999999
R,175.0,104043 - Marc Lopez,- 20,0.8181818181818182,1.6363636363636365,0.5672727272727273
R,175.0,104043 - Marc Lopez,21 ~ 25,0.5151515151515151,1.393939393939394,0.47393939393939394
R,175.0,104043 - Marc Lopez,26 ~ 30,0.75,0.5,0.625
R,175.0,104043 - Marc Lopez,31 ~ 35,1.0,0.0,0.33
R,188.0,104053 - Andy Roddick,- 20,10.155405405405405,2.8783783783783785,0.5622297297297297
R,188.0,104053 - Andy Roddick,21 ~ 25,12.132132132132131,1.87987987987988,0.5563963963963964
R,188.0,104053 - Andy Roddick,26 ~ 30,12.62753036437247,1.7935222672064777,0.5425506072874493
R,183.0,104056 - Roko Karanusic,21 ~ 25,4.153846153846154,1.6153846153846154,0.5492307692307692
R,183.0,104056 - Roko Karanusic,26 ~ 30,4.5,1.6,0.47700000000000004
R,183.0,104059 - Rasmus Norby,- 20,4.0,7.0,0.6
R,183.0,104068 - Robby Ginepri,- 20,5.340909090909091,4.090909090909091,0.4934090909090909
R,183.0,104068 - Robby Ginepri,21 ~ 25,6.267281105990784,2.087557603686636,0.5053456221198157
R,183.0,104068 - Robby Ginepri,26 ~ 30,5.302083333333333,2.0729166666666665,0.5816666666666667
R,183.0,104068 - Robby Ginepri,31 ~ 35,3.272727272727273,2.5454545454545454,0.5581818181818181
R,178.0,104070 - Jesse Witten,21 ~ 25,6.4,3.8,0.33999999999999997
R,178.0,104070 - Jesse Witten,26 ~ 30,6.0,5.666666666666667,0.5316666666666667
R,180.0,104071 - Raven Klaasen,26 ~ 30,5.875,2.5,0.71375
R,190.0,104076 - Jose Acasuso,- 20,4.328767123287672,2.835616438356164,0.5464383561643835
R,190.0,104076 - Jose Acasuso,21 ~ 25,6.123076923076923,2.651282051282051,0.532974358974359
R,190.0,104076 - Jose Acasuso,26 ~ 30,4.753623188405797,2.710144927536232,0.5865217391304348
R,180.0,104081 - Boris Pashanski,21 ~ 25,2.607142857142857,3.625,0.5458928571428572
R,180.0,104081 - Boris Pashanski,26 ~ 30,3.0,3.7,0.5549999999999999
R,178.0,104082 - Hiroki Kondo,- 20,2.5,2.5,0.5599999999999999
R,178.0,104082 - Hiroki Kondo,26 ~ 30,2.0,1.0,0.2
R,188.0,104091 - Miguel Angel Lopez Jaen,21 ~ 25,6.0,1.6666666666666667,0.4666666666666666
R,185.0,104095 - David Guez,21 ~ 25,1.6666666666666667,1.0,0.47666666666666674
R,185.0,104095 - David Guez,26 ~ 30,0.5454545454545454,2.4545454545454546,0.4754545454545454
R,185.0,104095 - David Guez,31 ~ 35,3.0,1.75,0.3975
R,185.0,104098 - Dmitry Tursunov,- 20,6.166666666666667,4.0,0.5
R,185.0,104098 - Dmitry Tursunov,21 ~ 25,8.299019607843137,4.1568627450980395,0.5507843137254903
R,185.0,104098 - Dmitry Tursunov,26 ~ 30,6.82962962962963,3.6444444444444444,0.6161481481481481
R,185.0,104098 - Dmitry Tursunov,31 ~ 35,6.197183098591549,3.788732394366197,0.5966197183098592
R,185.0,104112 - Benjamin Balleret,21 ~ 25,6.2,2.4,0.398
R,185.0,104112 - Benjamin Balleret,26 ~ 30,3.6666666666666665,2.3333333333333335,0.4666666666666666
R,185.0,104112 - Benjamin Balleret,31 ~ 35,3.5,1.0,0.5
L,196.0,104113 - Carlos Salamanca,26 ~ 30,8.0,4.0,0.5
R,183.0,104115 - Marc Kimmich,21 ~ 25,4.666666666666667,4.333333333333333,0.38999999999999996
R,193.0,104117 - Giovanni Lapentti,- 20,5.0,2.0,0.395
R,193.0,104117 - Giovanni Lapentti,21 ~ 25,3.357142857142857,2.0,0.49500000000000005
R,193.0,104117 - Giovanni Lapentti,26 ~ 30,4.2,4.4,0.5860000000000001
R,193.0,104117 - Giovanni Lapentti,31 ~ 35,4.75,4.75,0.66
R,185.0,104121 - Tobias Summerer,21 ~ 25,4.333333333333333,2.6666666666666665,0.5044444444444445
R,183.0,104122 - Carlos Berlocq,21 ~ 25,3.2413793103448274,2.413793103448276,0.5374137931034483
R,183.0,104122 - Carlos Berlocq,26 ~ 30,3.2992125984251968,2.677165354330709,0.5164566929133858
R,183.0,104122 - Carlos Berlocq,31 ~ 35,3.25,2.47,0.5495
R,183.0,104122 - Carlos Berlocq,36 ~ 40,3.25,1.5,0.4475
R,190.0,104136 - Santiago Gonzalez,21 ~ 25,1.0,5.0,0.4766666666666666
R,190.0,104136 - Santiago Gonzalez,26 ~ 30,3.2,2.2,0.5399999999999999
R,185.0,104149 - Adrian Cruciat,21 ~ 25,4.5,1.0,0.475
R,190.0,104154 - Paul Capdeville,- 20,4.0,11.0,0.3
R,190.0,104154 - Paul Capdeville,21 ~ 25,4.321428571428571,2.8214285714285716,0.5083928571428571
R,190.0,104154 - Paul Capdeville,26 ~ 30,3.888888888888889,3.2777777777777777,0.47277777777777774
R,193.0,104158 - Andrew Anderson,26 ~ 30,1.0,2.0,0.5
R,185.0,104160 - Lukas Dlouhy,21 ~ 25,5.65,5.233333333333333,0.5413333333333333
R,185.0,104160 - Lukas Dlouhy,26 ~ 30,4.0,8.666666666666666,0.57
R,178.0,104166 - Alex Bogomolov Jr,- 20,2.25,3.3125,0.5275000000000001
R,178.0,104166 - Alex Bogomolov Jr,21 ~ 25,2.027027027027027,3.027027027027027,0.5010810810810811
R,178.0,104166 - Alex Bogomolov Jr,26 ~ 30,2.2857142857142856,2.8476190476190477,0.568952380952381
R,178.0,104166 - Alex Bogomolov Jr,31 ~ 35,1.1428571428571428,2.4285714285714284,0.5185714285714286
R,185.0,104171 - Richard Bloomfield,- 20,12.0,3.0,0.62
R,185.0,104171 - Richard Bloomfield,21 ~ 25,10.11111111111111,4.777777777777778,0.6322222222222221
R,185.0,104171 - Richard Bloomfield,26 ~ 30,10.0,4.666666666666667,0.555
R,190.0,104173 - Sam Warburg,21 ~ 25,4.928571428571429,3.2142857142857144,0.5485714285714286
R,183.0,104179 - Bruno Echagaray,21 ~ 25,1.6666666666666667,2.3333333333333335,0.5066666666666667
R,183.0,104179 - Bruno Echagaray,26 ~ 30,1.0,1.0,0.14
L,193.0,104180 - Gilles Muller,- 20,8.0,3.0,0.515
L,193.0,104180 - Gilles Muller,21 ~ 25,10.65,3.65,0.6088
L,193.0,104180 - Gilles Muller,26 ~ 30,13.847826086956522,3.1956521739130435,0.5766304347826087
L,193.0,104180 - Gilles Muller,31 ~ 35,14.952095808383234,3.8502994011976046,0.5833532934131738
R,185.0,104181 - Victor Ionita,21 ~ 25,1.6666666666666667,2.3333333333333335,0.4633333333333334
R,180.0,104182 - Sasa Tuksar,- 20,1.0,3.0,0.67
R,180.0,104182 - Sasa Tuksar,21 ~ 25,1.8,2.0,0.292
R,188.0,104192 - Marco Crugnola,21 ~ 25,1.0,5.0,0.57
R,188.0,104192 - Marco Crugnola,26 ~ 30,0.0,7.0,0.38
R,173.0,104195 - Simone Vagnozzi,21 ~ 25,1.3333333333333333,2.0,0.20666666666666667
R,173.0,104195 - Simone Vagnozzi,26 ~ 30,0.16666666666666666,2.3333333333333335,0.48
R,180.0,104196 - Carlos Cuadrado,- 20,0.6666666666666666,1.3333333333333333,0.48
R,180.0,104196 - Carlos Cuadrado,21 ~ 25,2.8,1.8,0.65
R,188.0,104198 - Guillermo Garcia Lopez,- 20,6.0,1.0,0.73
R,188.0,104198 - Guillermo Garcia Lopez,21 ~ 25,3.006060606060606,3.606060606060606,0.531878787878788
R,188.0,104198 - Guillermo Garcia Lopez,26 ~ 30,3.725,4.341666666666667,0.5434583333333334
R,188.0,104198 - Guillermo Garcia Lopez,31 ~ 35,3.6666666666666665,3.9623655913978495,0.5555913978494624
R,188.0,104198 - Guillermo Garcia Lopez,36 ~ 40,4.6,3.066666666666667,0.6106666666666667
R,178.0,104209 - Rainer Eitzinger,21 ~ 25,1.3333333333333333,2.7777777777777777,0.5755555555555555
R,183.0,104211 - Roman Valent,26 ~ 30,1.0,2.0,0.0
R,185.0,104214 - Igor Andreev,- 20,3.75,3.1666666666666665,0.5100000000000001
R,185.0,104214 - Igor Andreev,21 ~ 25,4.849802371541502,2.4624505928853755,0.5651383399209485
R,185.0,104214 - Igor Andreev,26 ~ 30,5.346666666666667,2.96,0.5328
R,175.0,104216 - Maximo Gonzalez,21 ~ 25,0.9090909090909091,2.8181818181818183,0.5663636363636364
R,175.0,104216 - Maximo Gonzalez,26 ~ 30,1.6037735849056605,2.490566037735849,0.5456603773584906
R,175.0,104216 - Maximo Gonzalez,31 ~ 35,2.619047619047619,3.0,0.5771428571428571
L,183.0,104217 - Simon Stadler,21 ~ 25,2.5384615384615383,1.9230769230769231,0.63
L,183.0,104217 - Simon Stadler,26 ~ 30,3.5,1.0,0.55
R,185.0,104219 - Stephane Bohli,- 20,3.0,1.0,0.5
R,185.0,104219 - Stephane Bohli,21 ~ 25,6.166666666666667,3.0,0.5883333333333334
R,185.0,104219 - Stephane Bohli,26 ~ 30,6.75,2.9166666666666665,0.6316666666666667
R,188.0,104224 - Travis Rettenmaier,21 ~ 25,6.0,4.0,0.6125
R,180.0,104225 - Jan Hajek,21 ~ 25,5.5,2.9444444444444446,0.5216666666666667
R,180.0,104225 - Jan Hajek,26 ~ 30,2.8142857142857145,1.8428571428571427,0.5394285714285713
L,180.0,104226 - Bastian Knittel,26 ~ 30,3.0,8.6,0.64
R,180.0,104227 - Augustin Gensse,21 ~ 25,0.5,1.0,0.74
R,180.0,104227 - Augustin Gensse,26 ~ 30,2.0,2.5,0.5349999999999999
R,180.0,104229 - Yen Hsun Lu,21 ~ 25,4.514705882352941,4.014705882352941,0.5294117647058824
R,180.0,104229 - Yen Hsun Lu,26 ~ 30,4.0062111801242235,3.484472049689441,0.5422360248447206
R,180.0,104229 - Yen Hsun Lu,31 ~ 35,5.182926829268292,3.4146341463414633,0.5404878048780488
R,180.0,104229 - Yen Hsun Lu,36 ~ 40,2.3333333333333335,3.111111111111111,0.46111111111111114
R,180.0,104230 - Daniel Koellerer,- 20,1.0,2.0,0.43
R,180.0,104230 - Daniel Koellerer,21 ~ 25,1.2307692307692308,1.9230769230769231,0.47692307692307695
R,180.0,104230 - Daniel Koellerer,26 ~ 30,1.6486486486486487,1.7837837837837838,0.5275675675675675
R,190.0,104233 - Frederik Nielsen,- 20,2.0,0.0,0.45
R,190.0,104233 - Frederik Nielsen,21 ~ 25,4.0,4.333333333333333,0.54
R,190.0,104233 - Frederik Nielsen,26 ~ 30,1.5714285714285714,1.8571428571428572,0.5599999999999999
R,191.0,104235 - Matwe Middelkoop,21 ~ 25,4.0,3.0,0.2
R,188.0,104250 - Prakash Amritraj,- 20,5.111111111111111,2.4444444444444446,0.5122222222222221
R,188.0,104250 - Prakash Amritraj,21 ~ 25,3.764705882352941,2.411764705882353,0.5458823529411765
R,188.0,104250 - Prakash Amritraj,26 ~ 30,5.285714285714286,2.857142857142857,0.5071428571428571
R,183.0,104251 - Ti Chen,21 ~ 25,1.3333333333333333,1.3333333333333333,0.29
R,190.0,104252 - Florian Mayer,- 20,2.727272727272727,1.9090909090909092,0.5409090909090909
R,190.0,104252 - Florian Mayer,21 ~ 25,4.30188679245283,1.9371069182389937,0.469496855345912
R,190.0,104252 - Florian Mayer,26 ~ 30,4.282296650717703,1.722488038277512,0.5476555023923445
R,190.0,104252 - Florian Mayer,31 ~ 35,4.303030303030303,1.7878787878787878,0.5771212121212121
R,178.0,104259 - Philipp Kohlschreiber,- 20,4.642857142857143,3.0,0.5742857142857144
R,178.0,104259 - Philipp Kohlschreiber,21 ~ 25,5.098958333333333,2.5052083333333335,0.56625
R,178.0,104259 - Philipp Kohlschreiber,26 ~ 30,6.508771929824562,2.0456140350877194,0.5776842105263158
R,178.0,104259 - Philipp Kohlschreiber,31 ~ 35,5.604761904761904,1.9095238095238096,0.5755238095238094
R,178.0,104259 - Philipp Kohlschreiber,36 ~ 40,4.804347826086956,1.7608695652173914,0.5463043478260871
R,173.0,104262 - Flavio Cipolla,21 ~ 25,0.7727272727272727,4.2727272727272725,0.5395454545454546
R,173.0,104262 - Flavio Cipolla,26 ~ 30,0.8028169014084507,3.507042253521127,0.5171830985915492
L,185.0,104268 - Alejandro Falla,- 20,3.0,4.0,0.645
L,185.0,104268 - Alejandro Falla,21 ~ 25,3.4545454545454546,1.9242424242424243,0.5206060606060606
L,185.0,104268 - Alejandro Falla,26 ~ 30,3.2847222222222223,2.7916666666666665,0.5461111111111111
L,185.0,104268 - Alejandro Falla,31 ~ 35,3.25,4.458333333333333,0.51125
L,188.0,104269 - Fernando Verdasco,- 20,4.6,4.12,0.5554000000000001
L,188.0,104269 - Fernando Verdasco,21 ~ 25,4.560553633217993,3.6366782006920415,0.5611764705882353
L,188.0,104269 - Fernando Verdasco,26 ~ 30,5.847517730496454,4.460992907801418,0.5897163120567376
L,188.0,104269 - Fernando Verdasco,31 ~ 35,5.98326359832636,3.9665271966527196,0.579581589958159
L,188.0,104269 - Fernando Verdasco,36 ~ 40,6.242424242424242,3.303030303030303,0.5919696969696969
R,188.0,104273 - Edouard Roger Vasselin,21 ~ 25,2.6666666666666665,2.2857142857142856,0.4223809523809524
R,188.0,104273 - Edouard Roger Vasselin,26 ~ 30,4.427586206896552,2.5586206896551724,0.5867586206896551
R,188.0,104273 - Edouard Roger Vasselin,31 ~ 35,4.56,2.56,0.4924
L,183.0,104281 - Ryler Deheart,21 ~ 25,11.5,5.0,0.615
L,183.0,104281 - Ryler Deheart,26 ~ 30,5.0,1.6666666666666667,0.5566666666666666
R,185.0,104291 - Malek Jaziri,26 ~ 30,4.580645161290323,3.3870967741935485,0.5651612903225806
R,185.0,104291 - Malek Jaziri,31 ~ 35,4.0855263157894735,3.2039473684210527,0.554078947368421
R,185.0,104291 - Malek Jaziri,36 ~ 40,3.0,2.090909090909091,0.5081818181818182
R,196.0,104292 - Izak Van Der Merwe,21 ~ 25,10.333333333333334,3.6666666666666665,0.3333333333333333
R,196.0,104292 - Izak Van Der Merwe,26 ~ 30,6.090909090909091,4.636363636363637,0.6054545454545454
R,188.0,104295 - Raphael Durek,- 20,1.0,0.0,0.4
R,178.0,104297 - Rogerio Dutra Silva,21 ~ 25,2.0,2.0,0.33
R,178.0,104297 - Rogerio Dutra Silva,26 ~ 30,3.15,2.25,0.4885
R,178.0,104297 - Rogerio Dutra Silva,31 ~ 35,3.6140350877192984,3.6666666666666665,0.5405263157894736
R,185.0,104308 - Michal Przysiezny,- 20,2.0,1.5,0.48
R,185.0,104308 - Michal Przysiezny,21 ~ 25,5.363636363636363,3.1818181818181817,0.5281818181818182
R,185.0,104308 - Michal Przysiezny,26 ~ 30,8.357142857142858,3.9285714285714284,0.5546428571428572
R,185.0,104308 - Michal Przysiezny,31 ~ 35,7.333333333333333,3.6666666666666665,0.64
R,185.0,104311 - Leonardo Tavares,26 ~ 30,2.0,2.5,0.865
R,190.0,104312 - Andreas Seppi,- 20,3.0,3.5714285714285716,0.545
R,190.0,104312 - Andreas Seppi,21 ~ 25,4.194444444444445,3.236111111111111,0.5581018518518518
R,190.0,104312 - Andreas Seppi,26 ~ 30,4.946360153256705,2.4942528735632186,0.5493869731800766
R,190.0,104312 - Andreas Seppi,31 ~ 35,6.095505617977528,2.758426966292135,0.5687640449438203
R,190.0,104312 - Andreas Seppi,36 ~ 40,5.66,2.54,0.5372
L,170.0,104314 - Brian Dabul,21 ~ 25,2.3636363636363638,1.6363636363636365,0.6031818181818182
L,170.0,104314 - Brian Dabul,26 ~ 30,2.0,1.7777777777777777,0.6144444444444445
R,196.0,104325 - Johannes Ager,- 20,2.0,5.0,0.335
R,178.0,104327 - Steve Darcis,21 ~ 25,4.859375,2.140625,0.56203125
R,178.0,104327 - Steve Darcis,26 ~ 30,4.409090909090909,2.0303030303030303,0.5274242424242425
R,178.0,104327 - Steve Darcis,31 ~ 35,3.689655172413793,2.1206896551724137,0.5762068965517242
R,178.0,104327 - Steve Darcis,36 ~ 40,2.0,1.0,0.55
R,193.0,104330 - Rajeev Ram,- 20,4.5,5.0,0.5783333333333334
